test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Blog,Flying Templates,9,368,66,0,85,1,1,2010-02-06 16:32:02.102796-05
Test,Blog,Flying Templates,13,323,45,0,58,1,1,2010-02-06 16:32:06.835922-05
Test,Blog,Flying Templates,14,446,42,0,54,1,1,2010-02-06 16:32:08.153352-05
Test,Blog,Flying Templates,16,387,53,0,34,1,1,2010-02-06 16:32:10.586698-05
Test,Blog,Flying Templates,17,329,51,0,54,1,1,2010-02-06 16:32:11.759897-05
Test,Blog,Flying Templates,18,365,47,0,48,1,1,2010-02-06 16:32:12.993681-05
Test,Blog,Flying Templates,23,294,40,0,46,1,1,2010-02-06 16:32:18.965139-05
Test,Blog,Flying Templates,24,368,60,0,54,1,1,2010-02-06 16:32:20.188809-05
Test,Blog,Flying Templates,7,324,49,0,63,1,1,2010-02-06 16:32:33.318349-05
Test,Blog,Flying Templates,9,298,59,0,48,1,1,2010-02-06 16:32:35.723677-05
Test,Blog,Flying Templates,20,370,50,0,34,1,1,2010-02-06 16:32:49.000034-05
Test,Blog,Flying Templates,22,371,41,0,48,1,1,2010-02-06 16:32:51.381812-05
Test,Blog,Flying Templates,23,312,50,0,48,1,1,2010-02-06 16:32:52.54601-05
Test,Blog,Flying Templates,5,298,44,0,35,1,1,2010-02-06 16:33:09.335639-05
Test,Blog,Flying Templates,8,339,38,0,36,1,1,2010-02-06 16:33:12.875595-05
Test,Blog,Flying Templates,16,367,44,0,47,1,1,2010-02-06 16:33:22.346067-05
Test,Blog,Flying Templates,17,325,45,0,56,1,1,2010-02-06 16:33:23.522256-05
Test,Blog,Flying Templates,19,281,42,0,42,1,1,2010-02-06 16:33:25.893391-05
Test,Blog,Flying Templates,20,344,48,0,47,1,1,2010-02-06 16:33:27.084844-05
Test,Blog,Flying Templates,5,315,60,0,62,1,1,2010-02-06 16:32:30.851199-05
Test,Blog,Flying Templates,11,310,55,0,43,1,1,2010-02-06 16:32:38.120363-05
Test,Blog,Flying Templates,16,360,44,0,52,1,1,2010-02-06 16:32:44.223309-05
Test,Blog,Flying Templates,17,327,51,0,57,1,1,2010-02-06 16:32:45.413603-05
Test,Blog,Flying Templates,24,353,42,0,47,1,1,2010-02-06 16:32:53.757385-05
Test,Blog,Flying Templates,25,312,47,0,48,1,1,2010-02-06 16:32:54.920131-05
Test,Blog,Flying Templates,27,329,48,0,55,1,1,2010-02-06 16:32:57.350758-05
Test,Blog,Flying Templates,28,387,46,0,50,1,1,2010-02-06 16:32:58.610252-05
Test,Blog,Flying Templates,30,348,41,0,35,1,1,2010-02-06 16:33:01.003244-05
Test,Blog,Flying Templates,1,331,51,0,55,1,1,2010-02-06 16:33:04.563575-05
Test,Blog,Flying Templates,2,355,51,0,43,1,1,2010-02-06 16:33:05.785326-05
Test,Blog,Flying Templates,4,382,49,0,62,1,1,2010-02-06 16:33:08.167039-05
Test,Blog,Flying Templates,6,331,39,0,47,1,1,2010-02-06 16:33:10.508982-05
Test,Blog,Flying Templates,7,312,38,0,50,1,1,2010-02-06 16:33:11.678444-05
Test,Blog,Flying Templates,9,312,41,0,45,1,1,2010-02-06 16:33:14.019428-05
Test,Blog,Flying Templates,11,295,49,0,35,1,1,2010-02-06 16:33:16.395824-05
Test,Blog,Flying Templates,12,346,44,0,34,1,1,2010-02-06 16:33:17.589042-05
Test,Blog,Flying Templates,13,322,40,0,35,1,1,2010-02-06 16:33:18.752685-05
Test,Blog,Flying Templates,3,366,50,0,63,1,1,2010-02-06 16:33:34.232891-05
Test,Blog,Flying Templates,4,317,50,0,54,1,1,2010-02-06 16:33:35.424663-05
Test,Blog,Flying Templates,7,448,47,0,52,1,1,2010-02-06 16:33:39.101181-05
Test,Blog,Flying Templates,18,359,44,0,55,1,1,2010-02-06 16:33:24.753752-05
Test,Blog,Flying Templates,21,357,46,0,54,1,1,2010-02-06 16:33:55.549927-05
Test,Blog,Flying Templates,26,314,49,0,49,1,1,2010-02-06 16:34:35.15418-05
Test,Blog,Flying Templates,27,348,43,0,35,1,1,2010-02-06 16:34:36.367057-05
Test,Blog,Flying Templates,6,401,54,0,63,1,1,2010-02-06 16:34:48.459096-05
Test,Blog,Flying Templates,7,361,63,0,63,1,1,2010-02-06 16:34:49.690513-05
Test,Blog,Flying Templates,11,294,42,0,41,1,1,2010-02-06 16:34:54.57988-05
Test,Blog,Flying Templates,13,306,40,0,48,1,1,2010-02-06 16:34:56.952558-05
Test,Blog,Flying Templates,6,377,45,0,44,1,1,2010-02-06 16:35:22.349217-05
Test,Blog,Flying Templates,7,325,41,0,49,1,1,2010-02-06 16:35:23.527989-05
Test,Blog,Flying Templates,12,412,44,0,47,1,1,2010-02-06 16:35:29.68328-05
Test,Blog,Flying Templates,14,388,47,0,54,1,1,2010-02-06 16:35:32.12669-05
Test,Blog,Flying Templates,15,314,47,0,45,1,1,2010-02-06 16:35:33.30672-05
Test,Blog,Flying Templates,16,366,41,0,43,1,1,2010-02-06 16:35:34.531003-05
Test,Blog,Flying Templates,2,395,53,0,54,1,1,2010-02-06 16:35:39.375417-05
Test,Blog,Flying Templates,2,315,49,0,42,1,1,2010-02-06 16:36:02.506855-05
Test,Blog,Flying Templates,5,376,50,0,52,1,1,2010-02-06 16:36:06.200339-05
Test,Blog,Flying Templates,14,292,42,0,35,1,1,2010-02-06 16:36:17.040489-05
Test,Blog,Flying Templates,7,324,46,0,42,1,1,2010-02-06 16:36:36.581964-05
Test,Blog,Flying Templates,9,318,46,0,37,1,1,2010-02-06 16:36:38.988317-05
Test,Blog,Flying Templates,10,358,43,0,50,1,1,2010-02-06 16:36:40.19713-05
Test,Blog,Flying Templates,8,288,39,0,48,1,1,2010-02-06 16:33:40.252517-05
Test,Blog,Flying Templates,9,337,39,0,42,1,1,2010-02-06 16:33:41.444478-05
Test,Blog,Flying Templates,12,312,49,0,54,1,1,2010-02-06 16:33:44.960431-05
Test,Blog,Flying Templates,14,300,41,0,43,1,1,2010-02-06 16:33:47.324778-05
Test,Blog,Flying Templates,16,285,43,0,43,1,1,2010-02-06 16:33:49.637791-05
Test,Blog,Flying Templates,17,336,41,0,40,1,1,2010-02-06 16:33:50.820792-05
Test,Blog,Flying Templates,18,283,42,0,43,1,1,2010-02-06 16:33:51.957836-05
Test,Blog,Flying Templates,20,307,43,0,48,1,1,2010-02-06 16:33:54.33123-05
Test,Blog,Flying Templates,28,280,40,0,35,1,1,2010-02-06 16:34:03.869075-05
Test,Blog,Flying Templates,1,330,47,0,34,1,1,2010-02-06 16:34:05.051497-05
Test,Blog,Flying Templates,4,337,50,0,63,1,1,2010-02-06 16:34:08.661976-05
Test,Blog,Flying Templates,6,319,50,0,53,1,1,2010-02-06 16:34:11.128921-05
Test,Blog,Flying Templates,7,363,49,0,43,1,1,2010-02-06 16:34:12.373284-05
Test,Blog,Flying Templates,8,310,59,0,42,1,1,2010-02-06 16:34:13.526528-05
Test,Blog,Flying Templates,12,328,40,0,48,1,1,2010-02-06 16:34:18.291105-05
Test,Blog,Flying Templates,15,386,52,0,53,1,1,2010-02-06 16:34:21.930495-05
Test,Blog,Flying Templates,22,301,41,0,35,1,1,2010-02-06 16:34:30.331686-05
Test,Blog,Flying Templates,12,360,39,0,44,1,1,2010-02-06 16:34:55.791746-05
Test,Blog,Flying Templates,20,362,49,0,34,1,1,2010-02-06 16:35:05.400943-05
Test,Blog,Flying Templates,21,317,42,0,36,1,1,2010-02-06 16:35:06.562479-05
Test,Blog,Flying Templates,22,359,44,0,44,1,1,2010-02-06 16:35:07.772135-05
Test,Blog,Flying Templates,10,273,40,0,42,1,1,2010-02-06 16:33:42.55672-05
Test,Blog,Flying Templates,26,305,50,0,45,1,1,2010-02-06 16:34:01.533316-05
Test,Blog,Flying Templates,27,343,45,0,42,1,1,2010-02-06 16:34:02.735716-05
Test,Blog,Flying Templates,3,361,47,0,41,1,1,2010-02-06 16:34:07.481079-05
Test,Blog,Flying Templates,5,388,52,0,63,1,1,2010-02-06 16:34:09.940854-05
Test,Blog,Flying Templates,9,360,50,0,43,1,1,2010-02-06 16:34:14.741105-05
Test,Blog,Flying Templates,23,386,47,0,52,1,1,2010-02-06 16:34:31.566884-05
Test,Blog,Flying Templates,24,301,45,0,41,1,1,2010-02-06 16:34:32.730742-05
Test,Blog,Flying Templates,30,305,39,0,45,1,1,2010-02-06 16:34:40.032541-05
Test,Blog,Flying Templates,31,361,38,0,42,1,1,2010-02-06 16:34:41.24734-05
Test,Blog,Flying Templates,1,333,50,0,54,1,1,2010-02-06 16:34:42.424273-05
Test,Blog,Flying Templates,2,359,48,0,43,1,1,2010-02-06 16:34:43.656293-05
Test,Blog,Flying Templates,3,321,58,0,43,1,1,2010-02-06 16:34:44.823757-05
Test,Blog,Flying Templates,4,369,49,0,41,1,1,2010-02-06 16:34:46.048813-05
Test,Blog,Flying Templates,16,369,41,0,42,1,1,2010-02-06 16:35:00.613298-05
Test,Blog,Flying Templates,17,319,46,0,54,1,1,2010-02-06 16:35:01.775333-05
Test,Blog,Flying Templates,18,379,47,0,54,1,1,2010-02-06 16:35:03.030647-05
Test,Blog,Flying Templates,24,365,44,0,47,1,1,2010-02-06 16:35:10.131445-05
Test,Blog,Flying Templates,25,353,47,0,54,1,1,2010-02-06 16:35:11.34049-05
Test,Blog,Flying Templates,1,343,52,0,54,1,1,2010-02-06 16:35:16.233798-05
Test,Blog,Flying Templates,2,375,51,0,41,1,1,2010-02-06 16:35:17.486317-05
Test,Blog,Flying Templates,19,356,47,0,49,1,1,2010-02-06 16:33:53.168296-05
Test,Blog,Flying Templates,22,306,50,0,54,1,1,2010-02-06 16:33:56.719637-05
Test,Blog,Flying Templates,23,356,46,0,53,1,1,2010-02-06 16:33:57.948905-05
Test,Blog,Flying Templates,24,302,47,0,53,1,1,2010-02-06 16:33:59.150685-05
Test,Blog,Flying Templates,25,361,50,0,49,1,1,2010-02-06 16:34:00.383006-05
Test,Blog,Flying Templates,2,320,50,0,55,1,1,2010-02-06 16:34:06.243364-05
Test,Blog,Flying Templates,10,300,39,0,49,1,1,2010-02-06 16:34:15.891437-05
Test,Blog,Flying Templates,11,357,38,0,48,1,1,2010-02-06 16:34:17.11066-05
Test,Blog,Flying Templates,13,363,44,0,59,1,1,2010-02-06 16:34:19.516475-05
Test,Blog,Flying Templates,14,296,46,0,52,1,1,2010-02-06 16:34:20.677871-05
Test,Blog,Flying Templates,18,328,45,0,55,1,1,2010-02-06 16:34:25.557146-05
Test,Blog,Flying Templates,19,346,44,0,36,1,1,2010-02-06 16:34:26.770186-05
Test,Blog,Flying Templates,20,319,45,0,35,1,1,2010-02-06 16:34:27.927196-05
Test,Blog,Flying Templates,21,408,40,0,34,1,1,2010-02-06 16:34:29.185776-05
Test,Blog,Flying Templates,25,378,44,0,57,1,1,2010-02-06 16:34:33.968408-05
Test,Blog,Flying Templates,5,303,48,0,43,1,1,2010-02-06 16:34:47.201293-05
Test,Blog,Flying Templates,8,389,51,0,63,1,1,2010-02-06 16:34:50.961812-05
Test,Blog,Flying Templates,14,363,38,0,49,1,1,2010-02-06 16:34:58.183808-05
Test,Blog,Flying Templates,23,301,45,0,42,1,1,2010-02-06 16:35:08.915447-05
Test,Blog,Flying Templates,26,362,49,0,53,1,1,2010-02-06 16:35:12.573848-05
Test,Blog,Flying Templates,5,310,52,0,42,1,1,2010-02-06 16:35:21.121044-05
Test,Blog,Flying Templates,10,363,52,0,48,1,1,2010-02-06 16:34:53.441174-05
Test,Blog,Flying Templates,15,357,90,0,42,1,1,2010-02-06 16:34:59.396065-05
Test,Blog,Flying Templates,19,299,49,0,35,1,1,2010-02-06 16:35:04.191013-05
Test,Blog,Flying Templates,27,343,47,0,45,1,1,2010-02-06 16:35:13.820662-05
Test,Blog,Flying Templates,28,360,40,0,47,1,1,2010-02-06 16:35:15.036838-05
Test,Blog,Flying Templates,13,329,51,0,56,1,1,2010-02-06 16:35:30.867128-05
Test,Blog,Flying Templates,4,351,47,0,42,1,1,2010-02-06 16:35:41.767902-05
Test,Blog,Flying Templates,5,326,48,0,51,1,1,2010-02-06 16:35:42.94556-05
Test,Blog,Flying Templates,7,342,61,0,54,1,1,2010-02-06 16:35:45.383603-05
Test,Blog,Flying Templates,18,435,49,0,53,1,1,2010-02-06 16:35:58.856635-05
Test,Blog,Flying Templates,19,360,87,0,54,1,1,2010-02-06 16:36:00.085209-05
Test,Blog,Flying Templates,1,389,51,0,54,1,1,2010-02-06 16:36:01.336736-05
Test,Blog,Flying Templates,3,365,48,0,45,1,1,2010-02-06 16:36:03.736118-05
Test,Blog,Flying Templates,4,346,56,0,63,1,1,2010-02-06 16:36:04.934552-05
Test,Blog,Flying Templates,8,302,43,0,44,1,1,2010-02-06 16:36:09.77338-05
Test,Blog,Flying Templates,9,381,39,0,50,1,1,2010-02-06 16:36:11.020317-05
Test,Blog,Flying Templates,10,332,48,0,62,1,1,2010-02-06 16:36:12.215088-05
Test,Blog,Flying Templates,13,361,47,0,35,1,1,2010-02-06 16:36:15.901057-05
Test,Blog,Flying Templates,20,342,53,0,50,1,1,2010-02-06 16:36:24.321668-05
